"LATITUDE,N,32,10","LONGITUDE,N,32,10","BRIGHTNESS,N,32,10","SCAN,N,32,10","TRACK,N,32,10","ACQ_DATE,D","ACQ_TIME,C,4","SATELLITE,C,1","CONFIDENCE,N,6,0","VERSION,C,6","BRIGHT_T31,N,32,10","FRP,N,32,10","DAYNIGHT,C,1"
47.9862500000,-102.8549400000,459.3300000000,1.0100000000,1.0000000000,10/05/24,0949,A,100,6.1NRT,318.2600000000,847.3100000000,N
47.9842200000,-102.8419200000,375.4100000000,1.0100000000,1.0000000000,10/05/24,0949,A,100,6.1NRT,292.7000000000,136.7100000000,N
47.9821800000,-102.8289000000,317.1800000000,1.0100000000,1.0000000000,10/05/24,0949,A,95,6.1NRT,284.6800000000,15.3300000000,N
47.9801400000,-102.8158700000,313.3300000000,1.0100000000,1.0000000000,10/05/24,0949,A,85,6.1NRT,284.3000000000,12.6800000000,N
47.9856600000,-102.9099400000,307.9500000000,1.0100000000,1.0000000000,10/05/24,0949,A,73,6.1NRT,279.6000000000,10.2300000000,N
47.9836300000,-102.8969400000,313.4700000000,1.0100000000,1.0000000000,10/05/24,0949,A,87,6.1NRT,280.9000000000,13.5000000000,N
47.9816100000,-102.8839300000,323.1700000000,1.0100000000,1.0000000000,10/05/24,0949,A,100,6.1NRT,283.3400000000,21.3700000000,N
47.9795800000,-102.8709300000,367.9100000000,1.0100000000,1.0000000000,10/05/24,0949,A,100,6.1NRT,291.6900000000,110.7000000000,N
47.9775400000,-102.8579300000,408.3900000000,1.0100000000,1.0000000000,10/05/24,0949,A,100,6.1NRT,302.1300000000,309.6600000000,N
47.9755100000,-102.8449200000,384.8700000000,1.0100000000,1.0000000000,10/05/24,0949,A,100,6.1NRT,294.2500000000,175.6600000000,N
47.9734700000,-102.8318900000,428.8800000000,1.0100000000,1.0000000000,10/05/24,0949,A,100,6.1NRT,306.6300000000,479.3300000000,N
47.9714300000,-102.8188800000,433.8500000000,1.0100000000,1.0000000000,10/05/24,0949,A,100,6.1NRT,309.1200000000,530.4100000000,N
47.9693900000,-102.8058500000,304.7200000000,1.0100000000,1.0000000000,10/05/24,0949,A,48,6.1NRT,285.5300000000,7.4900000000,N
47.9688400000,-102.8609300000,311.4300000000,1.0100000000,1.0000000000,10/05/24,0949,A,82,6.1NRT,283.6000000000,12.0800000000,N
47.9668000000,-102.8479100000,311.1100000000,1.0100000000,1.0000000000,10/05/24,0949,A,82,6.1NRT,283.8400000000,11.5100000000,N
47.9647600000,-102.8348800000,320.6800000000,1.0100000000,1.0000000000,10/05/24,0949,A,100,6.1NRT,284.6000000000,19.1600000000,N
47.9627200000,-102.8218700000,313.9200000000,1.0100000000,1.0000000000,10/05/24,0949,A,88,6.1NRT,284.2500000000,13.5200000000,N
47.8170300000,-103.4489400000,311.4000000000,1.0000000000,1.0000000000,10/05/24,0949,A,82,6.1NRT,282.9400000000,13.3600000000,N
47.6391700000,-103.0798500000,301.0700000000,1.0100000000,1.0000000000,10/05/24,0949,A,37,6.1NRT,282.0200000000,7.0600000000,N
47.6267300000,-110.2524000000,307.8800000000,1.5700000000,1.2300000000,10/05/24,0949,A,73,6.1NRT,278.8700000000,24.2200000000,N
44.9401600000,-107.5444200000,306.2700000000,1.1100000000,1.0500000000,10/05/24,0952,A,67,6.1NRT,278.0300000000,12.2900000000,N
44.9384900000,-107.5310700000,323.5700000000,1.1100000000,1.0500000000,10/05/24,0952,A,100,6.1NRT,280.4000000000,29.7300000000,N
44.8955100000,-107.5671000000,315.7800000000,1.1100000000,1.0500000000,10/05/24,0952,A,69,6.1NRT,279.4200000000,19.3100000000,N
44.8445400000,-107.5866500000,301.4900000000,1.1100000000,1.0500000000,10/05/24,0952,A,30,6.1NRT,278.9400000000,8.7600000000,N
44.8428200000,-107.5728500000,324.3400000000,1.1100000000,1.0500000000,10/05/24,0952,A,100,6.1NRT,282.5000000000,29.5500000000,N
44.8325500000,-107.4908900000,303.4800000000,1.1100000000,1.0500000000,10/05/24,0952,A,10,6.1NRT,277.8100000000,9.3900000000,N
44.8308000000,-107.4769100000,318.9500000000,1.1000000000,1.0500000000,10/05/24,0952,A,98,6.1NRT,281.7000000000,23.0300000000,N
44.8290500000,-107.4630700000,310.1400000000,1.1000000000,1.0500000000,10/05/24,0952,A,79,6.1NRT,278.4700000000,14.9100000000,N
44.8273700000,-107.4497200000,344.0000000000,1.1000000000,1.0500000000,10/05/24,0952,A,100,6.1NRT,283.0700000000,62.6500000000,N
44.8257100000,-107.4364900000,310.8800000000,1.1000000000,1.0500000000,10/05/24,0952,A,81,6.1NRT,277.7000000000,15.7000000000,N
44.8335400000,-107.5745400000,361.2700000000,1.1100000000,1.0500000000,10/05/24,0952,A,100,6.1NRT,292.0500000000,107.5000000000,N
44.8233800000,-107.4931300000,321.2800000000,1.1100000000,1.0500000000,10/05/24,0952,A,91,6.1NRT,281.2300000000,24.5600000000,N
44.8216700000,-107.4795700000,316.8500000000,1.1000000000,1.0500000000,10/05/24,0952,A,61,6.1NRT,279.0600000000,19.9600000000,N
44.8226000000,-107.5628400000,349.6800000000,1.1100000000,1.0500000000,10/05/24,0952,A,100,6.1NRT,284.7900000000,73.3300000000,N
44.8209300000,-107.5494000000,391.9600000000,1.1100000000,1.0500000000,10/05/24,0952,A,100,6.1NRT,299.3600000000,244.0500000000,N
44.8192400000,-107.5357800000,380.5600000000,1.1100000000,1.0500000000,10/05/24,0952,A,100,6.1NRT,293.7100000000,181.7900000000,N
44.7906200000,-107.3080400000,317.4300000000,1.0900000000,1.0400000000,10/05/24,0952,A,29,6.1NRT,282.8700000000,16.0000000000,N
44.8134200000,-107.5652000000,308.7500000000,1.1100000000,1.0500000000,10/05/24,0952,A,44,6.1NRT,277.8600000000,13.1500000000,N
44.8117100000,-107.5514600000,352.9600000000,1.1100000000,1.0500000000,10/05/24,0952,A,100,6.1NRT,281.2600000000,82.4900000000,N
44.8100300000,-107.5379100000,483.4000000000,1.1100000000,1.0500000000,10/05/24,0952,A,100,6.1NRT,314.7700000000,1456.2200000000,N
44.8083600000,-107.5244600000,385.7200000000,1.1100000000,1.0500000000,10/05/24,0952,A,100,6.1NRT,287.5100000000,208.9000000000,N
44.7914300000,-107.3890100000,313.1300000000,1.1000000000,1.0400000000,10/05/24,0952,A,86,6.1NRT,282.9100000000,17.4900000000,N
44.7796900000,-107.2959700000,323.3200000000,1.0900000000,1.0400000000,10/05/24,0952,A,0,6.1NRT,287.2500000000,22.0800000000,N
44.7780000000,-107.2826200000,324.8500000000,1.0900000000,1.0400000000,10/05/24,0952,A,78,6.1NRT,285.0200000000,25.8700000000,N
44.8008400000,-107.5401300000,313.7100000000,1.1100000000,1.0500000000,10/05/24,0952,A,34,6.1NRT,276.1800000000,16.8100000000,N
44.7822800000,-107.3912000000,318.0200000000,1.1000000000,1.0400000000,10/05/24,0952,A,96,6.1NRT,283.1000000000,22.3300000000,N
44.7704900000,-107.2975200000,330.1900000000,1.0900000000,1.0400000000,10/05/24,0952,A,49,6.1NRT,293.4500000000,31.0300000000,N
44.7672500000,-107.2719700000,314.6300000000,1.0900000000,1.0400000000,10/05/24,0952,A,64,6.1NRT,285.1100000000,15.2000000000,N
44.7656700000,-107.2595400000,344.8800000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,285.7600000000,59.1500000000,N
44.7630600000,-107.3131300000,348.7400000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,299.2400000000,69.2200000000,N
44.7613800000,-107.2997700000,346.6900000000,1.0900000000,1.0400000000,10/05/24,0952,A,84,6.1NRT,303.9600000000,63.0100000000,N
44.7597600000,-107.2870000000,345.8800000000,1.0900000000,1.0400000000,10/05/24,0952,A,88,6.1NRT,301.8000000000,60.3400000000,N
44.7582100000,-107.2747900000,343.1000000000,1.0900000000,1.0400000000,10/05/24,0952,A,89,6.1NRT,297.6800000000,54.5900000000,N
44.7565300000,-107.2614400000,365.3800000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,291.8100000000,114.6700000000,N
44.7548600000,-107.2483000000,352.3600000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,286.9000000000,75.5500000000,N
44.7575100000,-107.3334700000,328.1500000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,278.2800000000,33.3700000000,N
44.7558000000,-107.3201800000,381.5000000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,303.1100000000,183.6700000000,N
44.7541400000,-107.3072000000,392.0600000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,317.8900000000,238.7900000000,N
44.7525200000,-107.2944600000,376.3500000000,1.0900000000,1.0400000000,10/05/24,0952,A,94,6.1NRT,319.0600000000,158.6500000000,N
44.7509000000,-107.2817900000,373.0800000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,314.7700000000,144.8500000000,N
44.7491200000,-107.2680700000,364.2100000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,305.2000000000,112.2700000000,N
44.7473600000,-107.2545100000,407.2600000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,306.3100000000,338.4400000000,N
44.7457400000,-107.2418000000,375.4300000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,293.6000000000,152.2500000000,N
44.7450000000,-107.3092300000,352.5900000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,284.0800000000,78.7400000000,N
44.7433700000,-107.2964900000,419.8900000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,304.9200000000,447.9400000000,N
44.7417400000,-107.2837100000,451.2200000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,325.2000000000,823.9600000000,N
44.7399400000,-107.2697800000,416.1300000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,317.5500000000,412.4000000000,N
44.7381300000,-107.2558400000,449.7500000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,317.0400000000,799.3300000000,N
44.7364800000,-107.2430000000,449.6300000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,310.4500000000,796.7000000000,N
44.7349000000,-107.2305800000,345.6700000000,1.0800000000,1.0400000000,10/05/24,0952,A,68,6.1NRT,283.6600000000,59.6400000000,N
44.7333100000,-107.2181400000,332.4200000000,1.0800000000,1.0400000000,10/05/24,0952,A,25,6.1NRT,279.3600000000,35.1700000000,N
44.7325500000,-107.2853700000,328.2600000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,279.8100000000,29.6000000000,N
44.7308300000,-107.2720000000,374.4000000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,285.7200000000,149.5800000000,N
44.7290100000,-107.2579200000,458.5100000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,319.0600000000,934.4600000000,N
44.7273200000,-107.2448000000,505.2200000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,329.7900000000,1953.8100000000,N
44.7257200000,-107.2322500000,409.6900000000,1.0800000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,291.2700000000,354.6500000000,N
44.7241100000,-107.2196400000,361.2700000000,1.0800000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,277.7800000000,99.8100000000,N
44.7225100000,-107.2071600000,325.5300000000,1.0800000000,1.0400000000,10/05/24,0952,A,91,6.1NRT,275.6400000000,23.6700000000,N
44.7216700000,-107.2738600000,379.4600000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,282.8300000000,169.3300000000,N
44.7199300000,-107.2602800000,493.8500000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,323.6100000000,1654.4200000000,N
44.7182300000,-107.2470200000,456.9600000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,301.5000000000,905.4200000000,N
44.7165100000,-107.2336800000,435.5400000000,1.0800000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,292.2800000000,605.7000000000,N
44.7149200000,-107.2212500000,388.6200000000,1.0800000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,281.4500000000,212.4900000000,N
44.7133500000,-107.2089300000,330.9000000000,1.0800000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,268.3900000000,29.8800000000,N
44.7108100000,-107.2623700000,336.5700000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,278.4400000000,41.2800000000,N
44.7091100000,-107.2490900000,349.4300000000,1.0900000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,279.1000000000,68.1100000000,N
44.7073800000,-107.2356300000,442.8900000000,1.0800000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,286.9000000000,699.9000000000,N
44.7057500000,-107.2228300000,400.4700000000,1.0800000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,282.5200000000,285.8900000000,N
44.7041800000,-107.2105900000,337.5900000000,1.0800000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,273.2000000000,41.4300000000,N
44.6983200000,-107.2380400000,345.1900000000,1.0800000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,276.3700000000,57.3000000000,N
44.6967100000,-107.2254800000,347.2800000000,1.0800000000,1.0400000000,10/05/24,0952,A,100,6.1NRT,270.9100000000,62.5000000000,N
44.6951100000,-107.2129900000,323.6000000000,1.0800000000,1.0400000000,10/05/24,0952,A,85,6.1NRT,274.4000000000,23.6900000000,N
45.2609100000,-114.4000900000,312.1400000000,2.4800000000,1.5200000000,10/05/24,0952,A,82,6.1NRT,278.6000000000,52.4000000000,N
45.2473200000,-114.3988600000,311.2400000000,2.4800000000,1.5200000000,10/05/24,0952,A,54,6.1NRT,277.6700000000,48.4800000000,N
45.2125600000,-114.4352100000,302.9400000000,2.4900000000,1.5200000000,10/05/24,0952,A,34,6.1NRT,277.4900000000,34.6000000000,N
45.1556900000,-115.2048900000,307.8000000000,2.7500000000,1.5900000000,10/05/24,0952,A,48,6.1NRT,275.6400000000,50.8000000000,N
45.1536800000,-115.1688900000,306.7700000000,2.7400000000,1.5800000000,10/05/24,0952,A,53,6.1NRT,277.1400000000,48.7200000000,N
45.0406400000,-114.1831700000,324.1500000000,2.4000000000,1.4900000000,10/05/24,0952,A,99,6.1NRT,278.8800000000,89.9000000000,N
45.1233000000,-115.2393800000,321.2500000000,2.7600000000,1.5900000000,10/05/24,0952,A,27,6.1NRT,278.9900000000,90.1300000000,N
45.0429900000,-114.1871600000,318.1000000000,2.4000000000,1.4900000000,10/05/24,0952,A,43,6.1NRT,277.4800000000,66.3100000000,N
45.0123500000,-114.1270100000,330.2500000000,2.3800000000,1.4900000000,10/05/24,0952,A,61,6.1NRT,284.7800000000,112.0800000000,N
45.0011600000,-114.1586800000,321.1600000000,2.3900000000,1.4900000000,10/05/24,0952,A,35,6.1NRT,281.4400000000,75.2600000000,N
45.0053500000,-114.4342900000,314.1100000000,2.4800000000,1.5200000000,10/05/24,0952,A,48,6.1NRT,280.1800000000,55.0400000000,N
44.9918400000,-114.2203200000,333.3700000000,2.4100000000,1.5000000000,10/05/24,0952,A,0,6.1NRT,284.5300000000,118.6500000000,N
44.9899100000,-114.1902800000,328.4100000000,2.4000000000,1.4900000000,10/05/24,0952,A,7,6.1NRT,280.3600000000,99.4700000000,N
44.9940400000,-114.4702300000,342.4700000000,2.4900000000,1.5200000000,10/05/24,0952,A,100,6.1NRT,285.6600000000,184.5500000000,N
44.9919700000,-114.4362600000,324.7000000000,2.4800000000,1.5200000000,10/05/24,0952,A,93,6.1NRT,281.5900000000,92.6800000000,N
44.9805000000,-114.2519300000,326.3300000000,2.4200000000,1.5000000000,10/05/24,0952,A,0,6.1NRT,283.2600000000,87.9100000000,N
44.9825600000,-114.5043200000,324.7000000000,2.5000000000,1.5200000000,10/05/24,0952,A,48,6.1NRT,282.2000000000,90.7300000000,N
45.0003200000,-114.4782800000,321.2900000000,2.4900000000,1.5200000000,10/05/24,0952,A,20,6.1NRT,283.5700000000,72.1500000000,N
44.9980100000,-114.4441200000,326.9900000000,2.4800000000,1.5200000000,10/05/24,0952,A,48,6.1NRT,284.3600000000,93.6800000000,N
44.9856200000,-114.2618400000,326.1100000000,2.4200000000,1.5000000000,10/05/24,0952,A,40,6.1NRT,285.1100000000,93.3800000000,N
44.9832600000,-114.2278500000,326.0600000000,2.4100000000,1.5000000000,10/05/24,0952,A,100,6.1NRT,282.6700000000,98.8500000000,N
44.9811800000,-114.1977700000,320.0700000000,2.4000000000,1.4900000000,10/05/24,0952,A,100,6.1NRT,279.2700000000,79.6800000000,N
44.9868900000,-114.4800300000,332.1400000000,2.4900000000,1.5200000000,10/05/24,0952,A,53,6.1NRT,282.8900000000,120.8400000000,N
44.9755000000,-114.5131500000,321.7400000000,2.5000000000,1.5200000000,10/05/24,0952,A,72,6.1NRT,281.0100000000,84.4600000000,N
44.8542300000,-114.9127300000,306.0400000000,2.6300000000,1.5600000000,10/05/24,0952,A,58,6.1NRT,276.5000000000,43.6500000000,N
44.7903000000,-115.1007500000,314.5900000000,2.6900000000,1.5700000000,10/05/24,0952,A,90,6.1NRT,279.1000000000,71.8200000000,N
44.0339000000,-108.8129100000,307.0600000000,1.2100000000,1.0900000000,10/05/24,0952,A,70,6.1NRT,286.0700000000,12.8900000000,N
44.0322400000,-108.7984100000,344.3500000000,1.2100000000,1.0900000000,10/05/24,0952,A,100,6.1NRT,289.4200000000,70.7300000000,N
44.3484200000,-115.7713500000,310.6800000000,2.9100000000,1.6300000000,10/05/24,0952,A,80,6.1NRT,280.4300000000,64.3500000000,N
44.3473100000,-115.7808500000,315.8900000000,2.9100000000,1.6300000000,10/05/24,0952,A,92,6.1NRT,281.0200000000,84.8300000000,N
43.6327200000,-109.9730200000,332.2300000000,1.3500000000,1.1500000000,10/05/24,0952,A,100,6.1NRT,283.6800000000,53.8500000000,N
43.6294000000,-110.0393900000,301.1300000000,1.3600000000,1.1500000000,10/05/24,0952,A,33,6.1NRT,279.0400000000,11.6300000000,N
43.6277000000,-110.0231900000,315.6400000000,1.3600000000,1.1500000000,10/05/24,0952,A,92,6.1NRT,281.2100000000,26.3400000000,N
43.6259900000,-110.0069500000,316.1900000000,1.3500000000,1.1500000000,10/05/24,0952,A,65,6.1NRT,280.7200000000,25.5800000000,N
43.6192600000,-110.0413400000,310.7200000000,1.3600000000,1.1500000000,10/05/24,0952,A,81,6.1NRT,279.1300000000,20.6500000000,N
43.6263900000,-110.2107800000,358.7600000000,1.3900000000,1.1700000000,10/05/24,0952,A,100,6.1NRT,284.5700000000,138.3000000000,N
43.6245800000,-110.1930100000,318.8900000000,1.3800000000,1.1600000000,10/05/24,0952,A,97,6.1NRT,280.2800000000,30.9200000000,N
43.6288600000,-110.2163100000,331.5500000000,1.3900000000,1.1700000000,10/05/24,0952,A,100,6.1NRT,281.6700000000,53.3000000000,N
43.6269200000,-110.1983900000,326.2000000000,1.3800000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,281.7400000000,42.2400000000,N
43.6186800000,-110.2188300000,305.9300000000,1.3900000000,1.1700000000,10/05/24,0952,A,59,6.1NRT,281.1400000000,15.5200000000,N
43.6167100000,-110.2005500000,309.8000000000,1.3800000000,1.1600000000,10/05/24,0952,A,78,6.1NRT,281.4200000000,19.5000000000,N
43.6046900000,-110.1857800000,333.1400000000,1.3800000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,285.3200000000,54.8900000000,N
43.6029800000,-110.1697500000,311.7500000000,1.3800000000,1.1600000000,10/05/24,0952,A,28,6.1NRT,282.1700000000,19.0600000000,N
43.6013500000,-110.1544300000,326.2300000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,283.4900000000,42.3400000000,N
43.5995200000,-110.1373700000,364.1000000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,287.7400000000,159.7300000000,N
43.5977300000,-110.1207300000,322.7900000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,282.7300000000,36.9400000000,N
43.5945600000,-110.1886000000,361.5100000000,1.3800000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,286.1900000000,147.3400000000,N
43.5928700000,-110.1726600000,353.9300000000,1.3800000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,286.1200000000,115.5400000000,N
43.5911000000,-110.1560800000,397.7500000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,298.6200000000,386.2300000000,N
43.5892900000,-110.1390400000,333.4700000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,284.3400000000,56.9500000000,N
43.5714400000,-109.9729600000,309.3200000000,1.3500000000,1.1500000000,10/05/24,0952,A,77,6.1NRT,281.4600000000,18.8400000000,N
43.5664900000,-110.0229600000,320.0000000000,1.3500000000,1.1500000000,10/05/24,0952,A,64,6.1NRT,280.2100000000,29.8700000000,N
43.5647600000,-110.0068000000,342.8400000000,1.3500000000,1.1500000000,10/05/24,0952,A,100,6.1NRT,283.9400000000,77.9900000000,N
43.5563700000,-110.0249600000,343.8900000000,1.3500000000,1.1500000000,10/05/24,0952,A,100,6.1NRT,281.5800000000,81.1700000000,N
43.5546300000,-110.0087000000,374.6400000000,1.3500000000,1.1500000000,10/05/24,0952,A,100,6.1NRT,288.5800000000,209.3700000000,N
43.5529100000,-109.9925500000,321.1800000000,1.3500000000,1.1500000000,10/05/24,0952,A,100,6.1NRT,279.6700000000,33.0800000000,N
43.5481900000,-110.0453600000,322.1300000000,1.3600000000,1.1500000000,10/05/24,0952,A,100,6.1NRT,280.0000000000,34.6100000000,N
43.5382200000,-110.1480600000,356.3800000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,284.4100000000,122.9900000000,N
43.5364800000,-110.1313300000,467.6400000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,313.3600000000,1533.5400000000,N
43.5348500000,-110.1157000000,388.3700000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,294.8500000000,299.3700000000,N
43.5331900000,-110.0998300000,333.6500000000,1.3600000000,1.1600000000,10/05/24,0952,A,37,6.1NRT,282.3600000000,52.2600000000,N
43.5262000000,-110.1323200000,390.5900000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,285.2900000000,317.8600000000,N
43.5298000000,-110.1391100000,418.9600000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,292.8600000000,614.9500000000,N
43.5280500000,-110.1229900000,411.9700000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,299.4600000000,527.5800000000,N
43.5263600000,-110.1074000000,310.6300000000,1.3600000000,1.1600000000,10/05/24,0952,A,63,6.1NRT,281.5000000000,18.9100000000,N
43.5197100000,-110.1418500000,308.9200000000,1.3700000000,1.1600000000,10/05/24,0952,A,67,6.1NRT,279.7700000000,17.0600000000,N
43.5178200000,-110.1244700000,313.6400000000,1.3700000000,1.1600000000,10/05/24,0952,A,88,6.1NRT,276.5200000000,22.5500000000,N
43.5840800000,-116.0198400000,303.7500000000,2.9600000000,1.6400000000,10/05/24,0952,A,57,6.1NRT,281.6800000000,44.7600000000,N
43.4588400000,-114.2079200000,311.7100000000,2.3000000000,1.4700000000,10/05/24,0952,A,83,6.1NRT,283.6400000000,46.3200000000,N
40.5262000000,-110.9570800000,318.2200000000,1.3800000000,1.1600000000,10/05/24,0952,A,86,6.1NRT,281.5000000000,30.3400000000,N
40.5244800000,-110.9409400000,313.6400000000,1.3700000000,1.1600000000,10/05/24,0952,A,88,6.1NRT,280.9300000000,24.4800000000,N
40.5176200000,-110.9742300000,319.6400000000,1.3800000000,1.1600000000,10/05/24,0952,A,99,6.1NRT,284.7500000000,33.4400000000,N
40.5159500000,-110.9585000000,335.0300000000,1.3800000000,1.1600000000,10/05/24,0952,A,95,6.1NRT,288.7600000000,60.4200000000,N
40.5142300000,-110.9422300000,379.6200000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,294.7200000000,246.1600000000,N
40.5125300000,-110.9262900000,339.6300000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,282.7000000000,72.4600000000,N
40.5108000000,-111.0084600000,327.5200000000,1.3900000000,1.1700000000,10/05/24,0952,A,100,6.1NRT,284.2100000000,46.7300000000,N
40.5090900000,-110.9921500000,332.9000000000,1.3800000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,290.2400000000,56.8300000000,N
40.5074400000,-110.9765200000,324.5000000000,1.3800000000,1.1600000000,10/05/24,0952,A,63,6.1NRT,288.4600000000,38.9800000000,N
40.5057500000,-110.9604800000,340.6500000000,1.3800000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,288.9300000000,74.8700000000,N
40.5040400000,-110.9441600000,333.2800000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,282.5900000000,57.5400000000,N
40.5023600000,-110.9283200000,308.1800000000,1.3700000000,1.1600000000,10/05/24,0952,A,74,6.1NRT,278.8700000000,18.1700000000,N
40.5129400000,-110.9984000000,325.5500000000,1.3800000000,1.1600000000,10/05/24,0952,A,21,6.1NRT,284.7500000000,38.0800000000,N
40.5111600000,-110.9823300000,325.6900000000,1.3800000000,1.1600000000,10/05/24,0952,A,40,6.1NRT,288.5900000000,39.4600000000,N
40.5094500000,-110.9668800000,324.7100000000,1.3800000000,1.1600000000,10/05/24,0952,A,67,6.1NRT,288.0600000000,38.5700000000,N
40.5076400000,-110.9505900000,341.7600000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,288.7900000000,77.1200000000,N
40.5058500000,-110.9345400000,348.8700000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,286.8200000000,99.7500000000,N
40.5045200000,-111.0166300000,325.1700000000,1.3900000000,1.1700000000,10/05/24,0952,A,0,6.1NRT,284.1500000000,36.9000000000,N
40.5027400000,-111.0004700000,327.3600000000,1.3800000000,1.1600000000,10/05/24,0952,A,43,6.1NRT,287.9600000000,39.3400000000,N
40.5010400000,-110.9850400000,328.1100000000,1.3800000000,1.1600000000,10/05/24,0952,A,62,6.1NRT,287.9900000000,44.0800000000,N
40.4993600000,-110.9697600000,353.2800000000,1.3800000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,289.8500000000,114.0200000000,N
40.4975600000,-110.9534600000,352.8200000000,1.3700000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,286.9500000000,112.9500000000,N
40.4979100000,-111.0516900000,320.9400000000,1.3900000000,1.1700000000,10/05/24,0952,A,58,6.1NRT,280.3200000000,32.4000000000,N
40.4908700000,-110.9872900000,352.2700000000,1.3800000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,289.3500000000,109.3700000000,N
40.4892000000,-110.9720800000,325.2300000000,1.3800000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,283.0000000000,42.4700000000,N
40.4822700000,-111.0041000000,331.3500000000,1.3800000000,1.1600000000,10/05/24,0952,A,93,6.1NRT,284.0900000000,51.4700000000,N
40.4805600000,-110.9883800000,341.4200000000,1.3800000000,1.1600000000,10/05/24,0952,A,100,6.1NRT,285.0600000000,76.9300000000,N
44.9981200000,-114.4615800000,302.0800000000,4.5400000000,1.9600000000,10/05/24,1130,A,13,6.1NRT,276.9800000000,70.2800000000,N
44.8437700000,-114.9218400000,300.8300000000,4.3400000000,1.9200000000,10/05/24,1130,A,34,6.1NRT,274.5300000000,72.7600000000,N
43.2627900000,-79.8084000000,308.6100000000,1.1000000000,1.0500000000,10/05/24,1539,T,51,6.1NRT,293.7500000000,6.8100000000,D
43.1840700000,-79.3988500000,309.9300000000,1.1400000000,1.0600000000,10/05/24,1539,T,45,6.1NRT,289.0800000000,9.6000000000,D
