LATITUDE;LONGITUDE;BRIGHT_TI4;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;CONFIDENCE;VERSION;BRIGHT_TI5;FRP;DAYNIGHT;
4353128,00;-12227193,00;308.13; 0.47 ;0.4;20241002,00;1024,00;N20;nominal;2.0NRT;282.56;1.21;N;
4494795,00;-1075041,00;334.14; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;289.48;10.3;N;
4347787,00;-12202455,00;311.78; 0.48 ;0.4;20241002,00;1024,00;N20;nominal;2.0NRT;285.07;3.03;N;
4352324,00;-12226973,00;296.55; 0.47 ;0.4;20241002,00;1024,00;N20;nominal;2.0NRT;284.47;1.15;N;
4495869,00;-10753534,00;318.76; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;288.27;3.31;N;
4347426,00;-12202566,00;306.27; 0.48 ;0.4;20241002,00;1024,00;N20;nominal;2.0NRT;284.46;2.37;N;
4495021,00;-10751069,00;304.44; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;288.01;8,00;N;
4495575,00;-10754858,00;304.17; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;288.36;8.11;N;
4352066,00;-12227589,00;307.97; 0.47 ;0.4;20241002,00;1024,00;N20;nominal;2.0NRT;283.85;1.15;N;
4495044,00;-10755489,00;355.73; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;292.67;8.11;N;
4494788,00;-10754749,00;327.88; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;291.66;13.49;N;
435197,00;-12227106,00;307.96; 0.47 ;0.4;20241002,00;1024,00;N20;nominal;2.0NRT;285.93;1.15;N;
4490944,00;-10743613,00;305.54; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;286.35;1.41;N;
4351605,00;-12227185,00;298.45; 0.47 ;0.4;20241002,00;1024,00;N20;nominal;2.0NRT;284.76;1.16;N;
4494524,00;-10756155,00;367,00; 0.66 ;0.73;20241002,00;1021,00;N20;high;2.0NRT;293.06;70.71;N;
4356756,00;-12258856,00;298.3; 0.46 ;0.39;20241002,00;1024,00;N20;nominal;2.0NRT;284.88;0.59;N;
4493974,00;-10754559,00;300.2; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;287.34;91.59;N;
4350299,00;-12226368,00;299.53; 0.47 ;0.4;20241002,00;1024,00;N20;nominal;2.0NRT;284.25;1.41;N;
4491579,00;-10747626,00;301.75; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;286.5;1.7;N;
4356404,00;-12258977,00;330.25; 0.46 ;0.39;20241002,00;1024,00;N20;nominal;2.0NRT;287.27;2.07;N;
4490407,00;-10744238,00;306.54; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;291.12;2.35;N;
4356049,00;-12259084,00;296.91; 0.46 ;0.39;20241002,00;1024,00;N20;nominal;2.0NRT;284.22;2.07;N;
4493996,00;-10756797,00;348.63; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;289.59;70.71;N;
4348156,00;-12219485,00;297,00; 0.47 ;0.4;20241002,00;1024,00;N20;nominal;2.0NRT;282.98;0.91;N;
4493742,00;-1075606,00;355.68; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;304.31;91.59;N;
4050673,00;-1110379,00;297.24; 0.63 ;0.72;20241002,00;1024,00;N20;nominal;2.0NRT;278.58;2.53;N;
4050421,00;-11105245,00;312.02; 0.63 ;0.72;20241002,00;1024,00;N20;nominal;2.0NRT;278.6;3.04;N;
4488868,00;-10741976,00;348.98; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;289.36;13.47;N;
4050245,00;-11104697,00;295.11; 0.63 ;0.72;20241002,00;1024,00;N20;nominal;2.0NRT;278.16;2.53;N;
4339359,00;-1224678,00;309.58; 0.47 ;0.39;20241002,00;1024,00;N20;nominal;2.0NRT;285.43;1.47;N;
448572,00;-10732914,00;340.17; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;290.24;4.97;N;
4338313,00;-12245297,00;303.09; 0.47 ;0.39;20241002,00;1024,00;N20;nominal;2.0NRT;285.64;1.18;N;
4491048,00;-10748267,00;306.79; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;285.74;1.7;N;
4337702,00;-12246036,00;296.9; 0.47 ;0.39;20241002,00;1024,00;N20;nominal;2.0NRT;284.74;0.6;N;
4490796,00;-10747539,00;301.09; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;286.87;1.7;N;
4489845,00;-10744794,00;302.82; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;288.48;2.35;N;
4337455,00;-12246703,00;296.81; 0.47 ;0.39;20241002,00;1024,00;N20;nominal;2.0NRT;284.52;0.6;N;
4489538,00;-10743906,00;303.35; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;289.73;2.15;N;
4337345,00;-12246139,00;302.44; 0.47 ;0.39;20241002,00;1024,00;N20;nominal;2.0NRT;284.4;0.6;N;
4489311,00;-10743254,00;300.57; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;288.24;2.15;N;
4337214,00;-12247394,00;301.16; 0.47 ;0.39;20241002,00;1024,00;N20;nominal;2.0NRT;284.46;0.77;N;
4337098,00;-12246806,00;304.54; 0.47 ;0.39;20241002,00;1024,00;N20;nominal;2.0NRT;284.94;1.33;N;
4488473,00;-10740836,00;310.69; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;290.19;7.44;N;
4082393,00;-11426307,00;295.19; 0.43 ;0.62;20241002,00;1024,00;N20;nominal;2.0NRT;283.6;1.19;N;
4487559,00;-10738204,00;305.94; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;287.63;2.37;N;
4486024,00;-10733788,00;307,00; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;288.2;4.97;N;
4082227,00;-11425722,00;304.88; 0.43 ;0.62;20241002,00;1024,00;N20;nominal;2.0NRT;284.38;1.19;N;
4485382,00;-10731941,00;310.06; 0.68 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;289.22;5.34;N;
4493236,00;-10756765,00;323.46; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;289.58;6.21;N;
4488342,00;-10742635,00;336.29; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;287.36;8.05;N;
4487983,00;-10741603,00;328.09; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;293.32;5.39;N;
4485812,00;-10735358,00;333.96; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;286.83;8.36;N;
4485456,00;-10734333,00;367,00; 0.67 ;0.74;20241002,00;1021,00;N20;high;2.0NRT;294.24;13.96;N;
448512,00;-10733368,00;356.13; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;296.57;13.96;N;
4489795,00;-10746822,00;306.55; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;285.12;3.52;N;
4489526,00;-10746048,00;309.6; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;289.43;3.72;N;
4487703,00;-10740797,00;300.04; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;287.07;5.39;N;
4486157,00;-10736349,00;300.4; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;286.98;8.36;N;
4484706,00;-1073218,00;302.06; 0.68 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;290.85;8.15;N;
4487561,00;-10742561,00;324.05; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;288.87;5.39;N;
4486972,00;-10740868,00;367,00; 0.67 ;0.74;20241002,00;1021,00;N20;high;2.0NRT;290.8;18.56;N;
4486691,00;-10740059,00;354.08; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;294.82;18.56;N;
4490658,00;-10751482,00;303.66; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;283.76;1.56;N;
4489574,00;-10748356,00;316.4; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;285.83;3.52;N;
448931,00;-10747596,00;318.06; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;287.72;3.52;N;
4489028,00;-10746784,00;303.22; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;287.76;3.72;N;
4487846,00;-10743381,00;306.8; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;284.54;8.05;N;
4487253,00;-10741677,00;306.44; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;285.88;5.39;N;
4486401,00;-10739225,00;308,00; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;286.54;8.94;N;
4484744,00;-10734467,00;300.27; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;289.98;13.96;N;
4487041,00;-10743237,00;322.37; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;285.61;40.07;N;
4486771,00;-10742462,00;331.69; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;285.79;40.07;N;
4486498,00;-1074168,00;367,00; 0.67 ;0.74;20241002,00;1021,00;N20;high;2.0NRT;312.18;346.59;N;
4489564,00;-10750497,00;301.86; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;285.51;2.72;N;
448912,00;-1074922,00;300.19; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;283.12;2.21;N;
4488872,00;-10748505,00;304.05; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;284.22;2.21;N;
4488586,00;-1074768,00;301.6; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;284.72;5.62;N;
4487793,00;-107454,00;305.22; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;282.72;5.84;N;
4487518,00;-10744611,00;307.25; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;282.82;2.38;N;
4487286,00;-10743941,00;305.1; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;281.2;2.38;N;
4485897,00;-10739952,00;311.21; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;283.38;43.79;N;
4484823,00;-10739042,00;336.36; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;287.67;43.79;N;
4490393,00;-10755054,00;308.61; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;281.04;2.05;N;
4489074,00;-10751253,00;303.98; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;283.87;2.72;N;
4486975,00;-10745219,00;301.24; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;281.34;2.38;N;
4486725,00;-10744499,00;300.9; 0.67 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;281.46;2.38;N;
4485922,00;-10742197,00;312.53; 0.67 ;0.74;20241002,00;1021,00;N20;nominal;2.0NRT;282.91;346.59;N;
4488618,00;-10756429,00;367,00; 0.66 ;0.73;20241002,00;1021,00;N20;high;2.0NRT;286.47;14.98;N;
448839,00;-10755772,00;321.5; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;281.17;16.1;N;
4488969,00;-10757436,00;302.8; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;284.52;5.84;N;
4488802,00;-10756957,00;302.45; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;284.07;14.98;N;
4488058,00;-10756977,00;348.67; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;282.12;14.98;N;
4487835,00;-10756338,00;355.15; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;285.61;14.98;N;
4488614,00;-107556,00;324.63; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;280.23;22.39;N;
4489175,00;-10757236,00;299.87; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;284.13;13.11;N;
4488295,00;-10756852,00;367,00; 0.66 ;0.73;20241002,00;1021,00;N20;high;2.0NRT;285.51;13.11;N;
4488081,00;-10756229,00;351.41; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;290.29;22.39;N;
448849,00;-10757421,00;302.13; 0.66 ;0.73;20241002,00;1021,00;N20;nominal;2.0NRT;283.64;13.11;N;
4805245,00;-11957941,00;299.17; 0.49 ;0.4;20241002,00;1021,00;N20;nominal;2.0NRT;280.1;1.17;N;
4805363,00;-11957857,00;297.77; 0.49 ;0.4;20241002,00;1021,00;N20;nominal;2.0NRT;280.08;1.06;N;
4605819,00;-11221861,00;305.58; 0.37 ;0.58;20241002,00;1021,00;N20;nominal;2.0NRT;281.81;0.7;N;
4605677,00;-11221375,00;296.28; 0.38 ;0.58;20241002,00;1021,00;N20;nominal;2.0NRT;282.21;0.7;N;
4650533,00;-11421977,00;297.53; 0.59 ;0.53;20241002,00;1021,00;N20;nominal;2.0NRT;262.03;0.64;N;
4571085,00;-11313609,00;301.76; 0.35 ;0.57;20241002,00;1021,00;N20;nominal;2.0NRT;278.72;1.54;N;
4570791,00;-11312572,00;299.3; 0.35 ;0.57;20241002,00;1021,00;N20;nominal;2.0NRT;277.48;1.26;N;
456887,00;-11315741,00;317.83; 0.35 ;0.57;20241002,00;1021,00;N20;nominal;2.0NRT;281.8;1.43;N;
456875,00;-11315319,00;309.97; 0.35 ;0.57;20241002,00;1021,00;N20;nominal;2.0NRT;280.9;1.43;N;
4567428,00;-11314645,00;296.62; 0.35 ;0.57;20241002,00;1021,00;N20;nominal;2.0NRT;281.25;0.48;N;
4568632,00;-11315601,00;309.67; 0.35 ;0.57;20241002,00;1021,00;N20;nominal;2.0NRT;281,00;1.17;N;
4568514,00;-11315176,00;299.65; 0.35 ;0.57;20241002,00;1021,00;N20;nominal;2.0NRT;280.87;1.17;N;
4567182,00;-11314434,00;297.83; 0.35 ;0.57;20241002,00;1021,00;N20;nominal;2.0NRT;281.7;0.5;N;
4757264,00;-12236818,00;296.32; 0.41 ;0.37;20241002,00;1021,00;N20;nominal;2.0NRT;280.82;0.99;N;
4747015,00;-12204938,00;324.21; 0.42 ;0.38;20241002,00;1021,00;N20;nominal;2.0NRT;279.22;2.7;N;
4529285,00;-11444451,00;297.03; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;277.27;1.09;N;
4528651,00;-11444083,00;298.41; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;277.5;2.3;N;
4528292,00;-11442757,00;309.01; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;278.5;2.1;N;
4528384,00;-11445074,00;295.22; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;276.75;1.57;N;
452625,00;-1144509,00;343.26; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;281.67;10.6;N;
4525439,00;-1144211,00;320.76; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;279.27;6.48;N;
4526002,00;-11444176,00;295.93; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;277.44;5.43;N;
4525282,00;-114435,00;339.39; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;280.15;5.43;N;
4525112,00;-1144359,00;332.19; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;279.89;6.97;N;
4529743,00;-11486881,00;297.46; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;278.47;2.44;N;
45284,00;-11487727,00;297.04; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;280.35;3.25;N;
4527779,00;-11487359,00;323.45; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;281.42;3.25;N;
4527955,00;-11488022,00;319.41; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;281,00;3.25;N;
4527337,00;-11487665,00;296.4; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;279.21;1.22;N;
4526262,00;-11487557,00;324.6; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;279.05;2.74;N;
4526091,00;-11486916,00;295.69; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;277.36;2.74;N;
4504742,00;-11450027,00;306.9; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;282.4;3.1;N;
4504272,00;-11450272,00;315.84; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;283.13;3.1;N;
4504052,00;-11449464,00;295.91; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;281.41;1.49;N;
4504036,00;-11451373,00;319.14; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;282.14;4.03;N;
4499514,00;-11438782,00;302.67; 0.32 ;0.55;20241002,00;1024,00;N20;nominal;2.0NRT;281.6;1.36;N;
4499409,00;-114384,00;311.45; 0.32 ;0.55;20241002,00;1024,00;N20;nominal;2.0NRT;283.14;1.36;N;
44993,00;-11438004,00;308.09; 0.32 ;0.55;20241002,00;1024,00;N20;nominal;2.0NRT;284.15;1.8;N;
4499383,00;-11440272,00;300.3; 0.32 ;0.55;20241002,00;1024,00;N20;nominal;2.0NRT;279.99;1.12;N;
4499276,00;-11439883,00;317.76; 0.32 ;0.55;20241002,00;1024,00;N20;nominal;2.0NRT;282.01;1.34;N;
4499175,00;-11439515,00;300.8; 0.32 ;0.55;20241002,00;1024,00;N20;nominal;2.0NRT;281.86;1.34;N;
4693848,00;-12298438,00;304.22; 0.41 ;0.37;20241002,00;1024,00;N20;nominal;2.0NRT;278.99;0.64;N;
4504117,00;-11450314,00;309.43; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;282.43;3.52;N;
4503873,00;-11451408,00;322.95; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;282.82;6.25;N;
4499436,00;-11438828,00;301.86; 0.32 ;0.55;20241002,00;1024,00;N20;nominal;2.0NRT;281.31;1.2;N;
4499334,00;-11438447,00;311.64; 0.32 ;0.55;20241002,00;1024,00;N20;nominal;2.0NRT;282.96;1.2;N;
4499229,00;-11438055,00;311.18; 0.32 ;0.55;20241002,00;1024,00;N20;nominal;2.0NRT;283.91;1.83;N;
4499298,00;-11440322,00;296.93; 0.32 ;0.55;20241002,00;1024,00;N20;nominal;2.0NRT;280.37;0.78;N;
4499192,00;-1143993,00;316.91; 0.32 ;0.55;20241002,00;1024,00;N20;nominal;2.0NRT;282.44;1.22;N;
4499095,00;-11439567,00;300.49; 0.32 ;0.55;20241002,00;1024,00;N20;nominal;2.0NRT;281.81;1.22;N;
4364372,00;-11006103,00;319.18; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;275.16;2.65;N;
43611,00;-1100028,00;309.13; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;276.34;2.94;N;
4363455,00;-11018233,00;321.63; 0.55 ;0.68;20241002,00;1024,00;N20;nominal;2.0NRT;278.19;4.66;N;
4358331,00;-11006733,00;328.07; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;279.3;6.35;N;
4361105,00;-11015252,00;299.43; 0.55 ;0.68;20241002,00;1024,00;N20;nominal;2.0NRT;271.74;1.68;N;
4358791,00;-11008146,00;304.71; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;276.21;2.32;N;
4358633,00;-11007659,00;303.76; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;278.4;3.49;N;
4358485,00;-11007204,00;308.49; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;277.47;3.49;N;
4360524,00;-11015591,00;302.81; 0.55 ;0.68;20241002,00;1024,00;N20;nominal;2.0NRT;272.22;1.68;N;
4363581,00;-11018143,00;313.24; 0.55 ;0.68;20241002,00;1024,00;N20;nominal;2.0NRT;277.55;2.29;N;
4511822,00;-11536858,00;325.32; 0.57 ;0.52;20241002,00;1024,00;N20;nominal;2.0NRT;282.16;4.91;N;
4358529,00;-11006636,00;329.12; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;277.92;3.79;N;
4512018,00;-11537614,00;304.5; 0.57 ;0.52;20241002,00;1024,00;N20;nominal;2.0NRT;282.01;3.31;N;
4358981,00;-11008047,00;302.04; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;275.09;1.63;N;
4358824,00;-11007558,00;302.54; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;276.62;1.63;N;
4358678,00;-11007102,00;303.84; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;276.14;3.79;N;
4511912,00;-11539175,00;320.55; 0.57 ;0.52;20241002,00;1024,00;N20;nominal;2.0NRT;280.87;2.96;N;
4360673,00;-11015501,00;315.43; 0.56 ;0.68;20241002,00;1024,00;N20;nominal;2.0NRT;273.27;1.89;N;
4357829,00;-11008776,00;333.73; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;274.61;8.32;N;
4357092,00;-11008641,00;297.24; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;273.17;2.18;N;
4357788,00;-11015116,00;302.11; 0.56 ;0.69;20241002,00;1024,00;N20;nominal;2.0NRT;273.25;1.44;N;
4483347,00;-11501593,00;312.59; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;280.82;5.34;N;
4481823,00;-11495912,00;303.24; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;278.6;3.05;N;
448272,00;-11501216,00;348.12; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;287.58;19.87;N;
4483334,00;-11503502,00;298.43; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;281.42;2.22;N;
4482903,00;-11501897,00;315.95; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;281.74;5.34;N;
448231,00;-11501648,00;367,00; 0.61 ;0.53;20241002,00;1024,00;N20;high;2.0NRT;293.71;15.32;N;
4481858,00;-11499965,00;335.79; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;281.61;5.7;N;
4483134,00;-11504715,00;299.21; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;280.63;2.62;N;
4482902,00;-11503853,00;295.11; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;281.46;2.62;N;
4482114,00;-11500921,00;307.78; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;281.8;15.32;N;
4481634,00;-11499133,00;295.55; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;279.5;5.7;N;
4482741,00;-11505206,00;327.31; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;280.83;2.62;N;
448188,00;-11502006,00;352.75; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;287.42;15.32;N;
4481673,00;-11501235,00;348.62; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;287.46;15.32;N;
4480976,00;-11498647,00;301.29; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;278.22;1.89;N;
4483482,00;-11501389,00;298.82; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;279.1;4.19;N;
4483041,00;-11501705,00;322.9; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;282.55;4.19;N;
4482851,00;-11500986,00;336.69; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;283.32;4.19;N;
4483468,00;-11503339,00;295.89; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;281.45;2.14;N;
448154,00;-11495985,00;308.13; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;278.91;3.08;N;
4482446,00;-11501443,00;351.07; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;291.27;19.32;N;
4482612,00;-11502073,00;296.73; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;279.58;19.32;N;
4481988,00;-11499694,00;318.46; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;280.07;7.69;N;
448284,00;-1150495,00;328.84; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;281.74;5.6;N;
4482018,00;-11501814,00;355.49; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;296.25;19.32;N;
4481815,00;-11501038,00;344.11; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;287.57;7.69;N;
4481577,00;-11500127,00;323.11; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;280.16;7.69;N;
4482205,00;-11502525,00;298.35; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;280.11;19.32;N;
4481368,00;-11501337,00;310.07; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;279.93;2.66;N;
448069,00;-11498756,00;299.67; 0.61 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;278.08;1.72;N;
448115,00;-11510466,00;302.14; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;279.54;1.74;N;
4480988,00;-11511835,00;330.15; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;278.2;8.17;N;
448084,00;-11511273,00;337.86; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;284.33;4.27;N;
4480666,00;-11510616,00;301.07; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;280.16;4.27;N;
45407,00;-11752021,00;310.34; 0.45 ;0.47;20241002,00;1024,00;N20;nominal;2.0NRT;279.51;2.13;N;
4480371,00;-11511481,00;296.16; 0.6 ;0.53;20241002,00;1024,00;N20;nominal;2.0NRT;279.76;4.27;N;
4436726,00;-1139246,00;304.49; 0.35 ;0.57;20241002,00;1024,00;N20;nominal;2.0NRT;280.27;1.02;N;
4434737,00;-11395409,00;302.91; 0.35 ;0.57;20241002,00;1024,00;N20;nominal;2.0NRT;279.58;0.84;N;
4450751,00;-11572083,00;322.52; 0.57 ;0.52;20241002,00;1024,00;N20;nominal;2.0NRT;278.45;4.89;N;
4450529,00;-11571223,00;317.6; 0.57 ;0.52;20241002,00;1024,00;N20;nominal;2.0NRT;276.18;4.36;N;
4440784,00;-11577471,00;296.15; 0.57 ;0.52;20241002,00;1024,00;N20;nominal;2.0NRT;282.25;1.4;N;
4439958,00;-11586103,00;299.29; 0.57 ;0.52;20241002,00;1024,00;N20;nominal;2.0NRT;282,00;1.41;N;
4437655,00;-11581171,00;321.09; 0.57 ;0.52;20241002,00;1024,00;N20;nominal;2.0NRT;285.78;4.14;N;
4437809,00;-11581765,00;307.01; 0.57 ;0.52;20241002,00;1024,00;N20;nominal;2.0NRT;282.6;3.12;N;
443748,00;-115805,00;314.34; 0.57 ;0.52;20241002,00;1024,00;N20;nominal;2.0NRT;284.75;4.14;N;
4437343,00;-11581935,00;325.34; 0.57 ;0.52;20241002,00;1024,00;N20;nominal;2.0NRT;283.94;6.74;N;
4437179,00;-11581307,00;343.85; 0.57 ;0.52;20241002,00;1024,00;N20;nominal;2.0NRT;286.53;10.79;N;
4409615,00;-11516061,00;305.6; 0.63 ;0.54;20241002,00;1024,00;N20;nominal;2.0NRT;279.4;2.55;N;
